animal_id,state,agro_climatic_zone,species,breed,breed_type,age_months,body_weight_kg,parity,lactation_stage,days_in_milk,pregnancy_status,basal_milk_yield_kg,basal_milk_fat_pct,basal_dry_fodder_kg,basal_green_fodder_kg,basal_concentrate_kg,basal_mineral_mixture_g,basal_total_dmi_kg,basal_feed_cost_inr,rec_dry_fodder_kg,rec_green_fodder_kg,rec_silage_kg,rec_concentrate_kg,rec_mineral_mixture_g,rec_total_dmi_kg,rec_feed_cost_inr,daily_cost_saving_inr,post_balancing_milk_yield_kg,post_balancing_milk_fat_pct,daily_net_economic_gain_inr,ration_balanced_status,study_source
NDDB_RBP_03267,Madhya_Pradesh,Central,Buffalo,Murrah,Buffalo,32,604.7,6,Late,238,1,13.08,7.33,7.2,12.0,3.1,20.0,11.67,162.6,5.8,14.8,8.0,7.7,50.0,17.67,308.26,-145.66,14.32,7.7,-77.35,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03268,Madhya_Pradesh,Central,Cattle,Red_Sindhi,Indigenous_Zebu,99,381.7,4,Mid,174,0,13.57,4.52,7.4,15.0,3.2,0.0,12.54,171.7,6.6,18.8,8.0,6.6,50.0,18.2,294.46,-122.76,15.37,4.84,-34.69,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03269,Maharashtra,Western,Cattle,Gir,Indigenous_Zebu,48,417.4,4,Mid,194,0,8.3,4.58,6.5,14.8,6.0,0.0,14.21,237.31,5.4,21.0,0.0,4.5,50.0,13.11,207.7,29.61,8.97,4.79,62.6,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03270,Tamil_Nadu,Southern,Cattle,Gir,Indigenous_Zebu,80,437.6,1,Mid,120,0,8.2,4.41,7.6,20.1,4.6,0.0,15.0,220.82,5.9,27.4,8.0,4.5,50.0,17.4,253.53,-32.71,8.9,4.7,4.21,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03271,Karnataka,Southern,Cattle,HF_Cross,Crossbred,51,486.6,3,Late,205,1,21.7,4.09,7.9,18.0,3.2,0.0,13.59,182.05,6.7,24.0,12.0,9.9,50.0,23.58,406.45,-224.4,24.06,4.35,-109.7,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03272,Punjab,Northern,Cattle,Gir,Indigenous_Zebu,43,397.2,4,Mid,130,0,9.3,4.5,8.5,13.0,4.9,20.0,14.66,221.35,7.3,17.3,12.0,4.9,50.0,18.28,266.21,-44.86,10.58,4.78,15.63,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03273,Maharashtra,Western,Buffalo,Murrah,Buffalo,46,502.6,4,Late,264,1,9.14,7.72,9.2,17.4,3.9,0.0,15.27,208.68,7.8,21.3,0.0,5.8,50.0,16.5,260.16,-51.48,10.27,7.89,-1.56,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03274,Maharashtra,Western,Cattle,Tharparkar,Indigenous_Zebu,56,392.6,6,Late,282,1,11.85,4.67,6.1,19.4,3.6,0.0,12.61,182.03,5.4,26.1,0.0,5.9,50.0,15.39,255.32,-73.29,13.21,4.89,-9.99,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03275,Andhra_Pradesh,Southern,Cattle,Jersey_Cross,Crossbred,60,430.9,3,Early,33,0,18.29,4.45,6.7,16.4,4.0,0.0,12.91,190.33,5.1,22.8,12.0,8.5,50.0,20.64,355.41,-165.08,20.1,4.73,-73.79,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03276,Haryana,Northern,Cattle,Jersey_Cross,Crossbred,74,448.5,3,Early,38,0,13.31,4.01,7.6,19.2,4.8,20.0,15.0,225.64,6.2,24.1,8.0,6.5,50.0,18.81,300.52,-74.88,15.06,4.39,14.51,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03277,Karnataka,Southern,Cattle,HF_Cross,Crossbred,45,544.2,1,Mid,133,1,19.58,4.09,9.0,11.0,5.8,0.0,15.52,242.5,7.1,13.7,0.0,9.0,50.0,17.23,321.39,-78.89,20.72,4.28,-19.82,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03278,Tamil_Nadu,Southern,Buffalo,Jaffarabadi,Buffalo,83,649.2,5,Late,246,0,17.49,7.35,8.9,18.0,5.9,30.0,16.92,262.15,7.5,22.6,8.0,9.9,50.0,22.74,395.37,-133.22,19.82,7.69,-17.72,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03279,Andhra_Pradesh,Southern,Cattle,Jersey_Cross,Crossbred,86,451.3,1,Mid,162,0,21.87,4.2,6.2,21.2,2.7,0.0,12.25,163.34,4.8,26.3,0.0,9.9,50.0,18.49,355.26,-191.92,24.12,4.53,-74.58,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03280,Madhya_Pradesh,Central,Cattle,Tharparkar,Indigenous_Zebu,96,446.3,2,Early,82,0,14.18,4.46,6.4,18.0,2.7,0.0,11.79,157.8,4.9,22.2,12.0,6.9,50.0,18.9,310.99,-153.19,15.46,4.7,-89.71,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03281,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,86,455.7,6,Mid,139,0,13.71,4.63,5.7,12.4,3.2,30.0,10.49,155.63,4.3,16.7,12.0,6.7,50.0,17.08,289.19,-133.56,15.44,4.9,-51.14,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03282,Andhra_Pradesh,Southern,Cattle,Sahiwal,Indigenous_Zebu,52,424.8,1,Mid,174,1,11.79,4.3,9.1,15.7,4.4,30.0,15.29,219.59,7.5,20.2,0.0,5.9,50.0,16.1,258.09,-38.5,13.44,4.63,41.94,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03283,Maharashtra,Western,Cattle,Gir,Indigenous_Zebu,104,454.5,4,Mid,101,0,12.53,4.46,9.4,21.6,4.8,0.0,17.1,242.82,7.2,27.0,12.0,6.2,50.0,21.3,320.6,-77.78,13.69,4.67,-22.2,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03284,Gujarat,Western,Buffalo,Murrah,Buffalo,39,509.1,1,Mid,178,1,16.32,7.74,7.1,14.2,4.1,30.0,12.92,193.49,6.3,17.3,12.0,9.4,50.0,21.43,375.71,-182.22,17.87,7.97,-106.88,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03285,Tamil_Nadu,Southern,Cattle,HF_Cross,Crossbred,80,498.9,5,Early,54,0,27.11,3.78,7.7,11.7,3.4,20.0,12.33,173.49,6.2,16.1,0.0,12.0,50.0,19.6,397.92,-224.43,29.25,4.15,-99.82,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03286,Tamil_Nadu,Southern,Cattle,Tharparkar,Indigenous_Zebu,49,404.6,5,Late,294,1,9.79,4.66,7.9,20.8,2.8,0.0,13.79,177.81,6.1,25.3,8.0,5.1,50.0,17.7,266.01,-88.2,10.47,4.84,-54.82,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03287,Karnataka,Southern,Buffalo,Mehsana,Buffalo,86,481.4,4,Mid,192,0,10.41,7.45,5.8,20.9,3.6,20.0,12.64,184.68,4.5,29.9,8.0,6.4,50.0,18.35,297.93,-113.25,11.96,7.74,-40.48,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03288,Madhya_Pradesh,Central,Cattle,Kankrej,Indigenous_Zebu,70,487.9,6,Late,207,0,10.28,4.65,5.7,13.7,5.7,0.0,13.0,221.09,4.6,17.6,0.0,5.3,50.0,12.43,215.02,6.07,11.33,5.01,62.29,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03289,Punjab,Northern,Buffalo,Mehsana,Buffalo,83,542.3,5,Early,32,0,14.37,6.75,7.8,14.5,4.8,0.0,14.24,215.2,6.4,19.2,8.0,8.4,50.0,19.72,340.64,-125.44,15.19,7.02,-77.87,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03290,Punjab,Northern,Cattle,Kankrej,Indigenous_Zebu,58,424.2,3,Late,272,0,12.4,4.6,6.6,18.4,4.8,0.0,13.94,214.78,5.4,23.2,12.0,6.2,50.0,18.92,298.74,-83.96,13.4,5.0,-24.52,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03291,Punjab,Northern,Cattle,Red_Sindhi,Indigenous_Zebu,34,394.4,5,Late,241,1,8.5,4.7,7.6,12.7,2.7,30.0,11.81,157.54,6.5,15.8,12.0,4.6,50.0,16.99,249.11,-91.57,9.12,4.94,-59.25,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03292,Madhya_Pradesh,Central,Buffalo,Mehsana,Buffalo,77,516.9,3,Mid,115,0,11.52,7.0,6.2,21.4,3.3,0.0,12.83,179.38,5.3,30.3,0.0,7.0,50.0,17.13,292.41,-113.03,12.41,7.34,-62.33,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03293,Karnataka,Southern,Cattle,Kankrej,Indigenous_Zebu,56,484.5,4,Mid,94,0,12.64,4.45,5.9,21.5,3.1,0.0,12.4,172.15,4.4,27.4,0.0,6.3,50.0,15.11,261.08,-88.93,13.47,4.81,-37.99,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03294,Punjab,Northern,Cattle,HF_Cross,Crossbred,68,434.5,5,Late,229,0,22.14,3.62,7.2,17.1,5.8,0.0,15.12,242.42,6.3,24.7,12.0,10.1,50.0,23.54,410.19,-167.77,24.21,3.83,-68.77,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03295,Karnataka,Southern,Buffalo,Murrah,Buffalo,107,526.8,4,Late,202,0,17.82,7.59,7.8,10.7,2.6,0.0,11.5,149.64,6.0,15.4,12.0,10.1,50.0,21.41,387.48,-237.84,19.06,7.75,-178.52,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03296,Tamil_Nadu,Southern,Cattle,Sahiwal,Indigenous_Zebu,61,458.2,2,Early,60,0,15.31,4.36,9.4,14.9,3.9,0.0,14.95,204.68,7.8,20.2,8.0,7.3,50.0,20.19,324.74,-120.06,17.34,4.66,-22.11,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03297,Maharashtra,Western,Cattle,Red_Sindhi,Indigenous_Zebu,94,388.2,5,Early,16,0,8.31,4.56,7.5,19.0,4.6,0.0,14.69,217.65,5.8,23.5,0.0,4.5,50.0,13.97,216.2,1.45,9.55,4.86,60.03,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03298,Haryana,Northern,Cattle,Tharparkar,Indigenous_Zebu,95,393.9,2,Mid,162,0,14.6,4.44,7.9,21.1,4.7,0.0,15.56,227.87,6.8,26.1,8.0,7.0,50.0,20.2,322.42,-94.55,15.8,4.67,-34.41,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03299,Maharashtra,Western,Cattle,Tharparkar,Indigenous_Zebu,36,410.4,2,Mid,151,1,12.29,4.44,6.3,15.6,3.8,0.0,12.21,180.37,5.3,19.0,12.0,6.1,50.0,17.9,286.15,-105.78,13.98,4.69,-27.58,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03300,Tamil_Nadu,Southern,Cattle,Kankrej,Indigenous_Zebu,78,406.2,1,Early,41,0,12.14,4.36,6.0,18.3,4.3,20.0,12.93,198.66,5.0,24.6,0.0,6.1,50.0,14.91,254.22,-55.56,13.31,4.51,-3.11,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03301,Haryana,Northern,Buffalo,Murrah,Buffalo,42,480.7,6,Mid,152,0,8.91,6.85,9.0,12.0,4.7,0.0,14.73,216.1,6.8,14.8,0.0,5.7,50.0,14.21,235.76,-19.66,9.55,7.02,11.15,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03302,Punjab,Northern,Cattle,Sahiwal,Indigenous_Zebu,45,417.0,4,Mid,151,0,12.76,4.45,5.8,11.2,4.6,0.0,11.6,187.74,4.9,16.0,12.0,6.3,50.0,17.12,281.75,-94.01,14.53,4.61,-17.45,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03303,Maharashtra,Western,Buffalo,Jaffarabadi,Buffalo,68,521.0,5,Mid,112,0,12.56,7.02,8.7,15.3,5.5,20.0,15.84,243.51,7.7,19.9,0.0,7.5,50.0,17.66,300.53,-57.02,13.77,7.34,6.59,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03304,Punjab,Northern,Cattle,Tharparkar,Indigenous_Zebu,87,405.5,6,Mid,184,1,8.36,4.73,8.5,15.5,2.6,30.0,13.09,167.85,7.6,18.8,12.0,4.5,50.0,18.49,261.36,-93.51,8.91,4.92,-65.84,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03305,Andhra_Pradesh,Southern,Cattle,HF_Cross,Crossbred,103,526.3,1,Early,67,0,25.04,3.91,6.6,12.0,2.9,0.0,10.95,151.3,5.0,14.5,8.0,11.2,50.0,20.04,392.6,-241.3,28.72,4.27,-60.1,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03306,Gujarat,Western,Cattle,Tharparkar,Indigenous_Zebu,58,446.6,3,Late,224,0,12.48,4.56,7.4,12.5,2.6,0.0,11.5,150.6,5.6,15.9,12.0,6.2,50.0,17.64,284.18,-133.58,13.84,4.81,-68.06,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03307,Haryana,Northern,Cattle,Kankrej,Indigenous_Zebu,53,463.4,4,Mid,180,1,10.22,4.67,9.2,18.5,5.6,0.0,17.02,255.3,7.3,24.8,0.0,5.3,50.0,16.3,251.11,4.19,11.01,4.84,41.7,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03308,Punjab,Northern,Buffalo,Murrah,Buffalo,97,497.1,6,Late,242,0,17.5,7.21,9.4,10.8,5.3,20.0,15.39,233.66,8.4,14.0,0.0,9.9,50.0,19.27,355.2,-121.54,19.49,7.59,-16.3,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03309,Madhya_Pradesh,Central,Cattle,Gir,Indigenous_Zebu,64,455.2,6,Late,229,1,14.87,4.72,8.4,21.6,5.5,30.0,16.83,255.92,6.8,26.1,0.0,7.1,50.0,17.73,297.02,-41.1,16.04,5.04,23.89,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03310,Haryana,Northern,Cattle,Jersey_Cross,Crossbred,62,387.6,4,Late,251,1,12.02,4.18,9.1,18.3,4.1,0.0,15.54,215.11,7.2,23.2,8.0,6.0,50.0,19.08,293.04,-77.93,13.7,4.35,-4.77,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03311,Karnataka,Southern,Cattle,Tharparkar,Indigenous_Zebu,32,422.4,3,Mid,186,1,14.93,4.71,8.5,14.3,4.4,0.0,14.47,209.61,7.3,19.5,12.0,7.2,50.0,20.79,330.85,-121.24,16.08,4.99,-59.53,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03312,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,54,435.5,3,Early,36,0,11.21,4.49,8.6,16.9,3.8,0.0,14.54,200.48,6.9,23.9,12.0,5.7,50.0,19.96,298.53,-98.05,12.6,4.66,-36.66,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03313,Andhra_Pradesh,Southern,Cattle,Red_Sindhi,Indigenous_Zebu,62,374.3,5,Mid,152,1,12.98,4.6,7.8,18.4,3.5,20.0,13.85,191.58,6.6,23.4,0.0,6.4,50.0,16.38,271.38,-79.8,14.04,4.78,-29.41,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03314,Tamil_Nadu,Southern,Cattle,Jersey_Cross,Crossbred,48,447.3,3,Early,86,0,14.12,4.1,8.6,13.9,2.7,0.0,12.95,165.28,6.6,19.7,0.0,6.8,50.0,16.0,273.64,-108.36,15.2,4.34,-52.73,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03315,Madhya_Pradesh,Central,Buffalo,Jaffarabadi,Buffalo,71,605.2,4,Mid,190,1,14.84,7.45,8.2,18.0,3.3,0.0,13.95,186.9,7.4,24.1,12.0,8.6,50.0,23.06,378.12,-191.22,16.06,7.8,-122.38,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03316,Maharashtra,Western,Cattle,Tharparkar,Indigenous_Zebu,69,431.1,3,Late,262,0,11.7,4.73,8.5,10.6,4.2,0.0,13.55,196.27,7.5,13.9,0.0,5.9,50.0,14.84,244.23,-47.96,12.67,5.02,3.6,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03317,Andhra_Pradesh,Southern,Cattle,Kankrej,Indigenous_Zebu,32,457.1,2,Mid,183,0,8.73,4.58,5.8,20.0,5.8,20.0,14.44,239.9,5.1,28.4,0.0,4.7,50.0,14.5,226.93,12.97,9.91,4.79,66.13,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03318,Punjab,Northern,Buffalo,Mehsana,Buffalo,49,566.1,3,Early,71,0,11.07,7.22,8.4,19.6,4.6,30.0,15.62,228.12,7.0,27.9,8.0,6.7,50.0,20.47,320.08,-91.96,12.44,7.39,-31.44,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03319,Haryana,Northern,Cattle,Sahiwal,Indigenous_Zebu,73,419.8,5,Late,261,0,12.36,4.43,8.7,17.0,2.6,30.0,13.57,172.65,7.0,22.6,12.0,6.1,50.0,20.15,306.82,-134.17,14.05,4.82,-48.03,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03320,Karnataka,Southern,Buffalo,Murrah,Buffalo,65,545.4,5,Late,293,0,17.51,7.55,6.1,17.0,5.9,0.0,14.2,236.55,5.4,24.6,0.0,10.0,50.0,18.78,358.62,-122.07,18.59,7.77,-64.67,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03321,Maharashtra,Western,Cattle,Sahiwal,Indigenous_Zebu,83,433.0,4,Early,44,0,14.32,4.59,9.3,15.7,4.8,20.0,15.83,230.69,8.3,21.8,8.0,6.9,50.0,20.6,321.61,-90.92,15.2,4.86,-41.06,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03322,Punjab,Northern,Cattle,Jersey_Cross,Crossbred,82,455.3,6,Mid,156,0,15.27,4.39,7.2,20.0,3.9,0.0,13.99,199.4,6.0,24.2,8.0,7.3,50.0,19.37,320.04,-120.64,16.53,4.63,-56.89,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03323,Madhya_Pradesh,Central,Cattle,Gir,Indigenous_Zebu,45,439.0,1,Late,257,0,10.08,4.61,9.5,12.6,3.3,0.0,14.04,184.77,7.7,17.7,8.0,5.2,50.0,17.71,263.89,-79.12,10.97,4.97,-29.5,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03324,Maharashtra,Western,Cattle,Sahiwal,Indigenous_Zebu,71,411.7,1,Late,225,0,12.78,4.41,5.5,12.3,3.1,20.0,10.2,150.51,4.5,16.5,12.0,6.3,50.0,16.86,279.85,-129.34,14.68,4.71,-39.52,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03325,Andhra_Pradesh,Southern,Cattle,HF_Cross,Crossbred,53,526.5,4,Late,218,0,19.29,4.02,8.7,21.6,3.3,0.0,15.12,198.57,7.6,28.3,8.0,8.9,50.0,23.07,382.66,-184.09,20.59,4.4,-103.39,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03326,Tamil_Nadu,Southern,Cattle,Tharparkar,Indigenous_Zebu,100,444.9,4,Late,241,1,10.27,4.63,8.4,14.9,3.3,0.0,13.51,181.58,6.9,18.0,8.0,5.3,50.0,17.14,261.15,-79.57,11.24,4.89,-31.02,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03327,Maharashtra,Western,Cattle,HF_Cross,Crossbred,58,452.6,4,Late,203,0,14.54,3.97,8.4,16.4,4.0,0.0,14.44,203.08,6.8,22.9,8.0,7.0,50.0,19.56,315.38,-112.3,16.22,4.35,-23.81,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03328,Andhra_Pradesh,Southern,Buffalo,Jaffarabadi,Buffalo,60,502.2,3,Late,265,1,16.4,7.99,8.3,18.3,4.6,0.0,15.27,222.11,7.0,24.7,12.0,9.4,50.0,23.54,397.24,-175.13,17.87,8.29,-97.83,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03329,Madhya_Pradesh,Central,Buffalo,Murrah,Buffalo,59,504.1,4,Late,292,1,12.35,6.87,6.6,20.7,4.5,30.0,14.13,214.44,5.7,24.9,0.0,7.4,50.0,16.77,293.93,-79.49,13.75,7.19,-8.69,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03330,Maharashtra,Western,Cattle,Gir,Indigenous_Zebu,77,406.6,6,Mid,170,1,12.15,4.63,7.8,17.8,2.7,30.0,13.01,170.26,7.0,24.7,8.0,6.1,50.0,19.29,297.44,-127.18,13.95,4.82,-48.18,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03331,Madhya_Pradesh,Central,Cattle,Red_Sindhi,Indigenous_Zebu,63,414.1,1,Early,75,0,13.82,4.64,8.3,10.6,4.1,0.0,13.28,192.17,6.6,15.2,0.0,6.7,50.0,15.01,261.14,-68.97,15.32,4.88,2.74,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03332,Maharashtra,Western,Cattle,Sahiwal,Indigenous_Zebu,80,442.4,3,Mid,110,0,14.06,4.6,9.3,18.5,3.1,0.0,14.86,191.05,7.9,22.5,0.0,6.8,50.0,17.73,289.55,-98.5,16.11,4.87,-3.2,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03333,Maharashtra,Western,Cattle,Red_Sindhi,Indigenous_Zebu,92,415.6,4,Mid,196,1,11.29,4.63,8.4,21.2,4.6,0.0,15.94,229.24,6.9,30.1,0.0,5.7,50.0,17.36,270.17,-40.93,12.16,4.88,4.29,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03334,Karnataka,Southern,Cattle,HF_Cross,Crossbred,35,449.0,1,Late,242,0,15.87,4.08,7.2,14.8,3.4,30.0,12.5,177.36,5.8,20.9,0.0,7.5,50.0,16.15,288.48,-111.12,17.29,4.41,-34.34,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03335,Karnataka,Southern,Buffalo,Jaffarabadi,Buffalo,109,631.7,5,Mid,125,1,13.42,7.59,8.5,18.8,2.7,20.0,13.84,176.91,6.6,25.3,0.0,7.9,50.0,18.11,314.56,-137.65,14.52,7.94,-75.52,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03336,Karnataka,Southern,Cattle,Sahiwal,Indigenous_Zebu,98,452.5,3,Late,218,0,13.09,4.37,5.9,14.8,5.2,0.0,12.95,212.01,5.1,19.5,0.0,6.4,50.0,14.25,251.55,-39.54,14.78,4.65,41.23,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03337,Tamil_Nadu,Southern,Cattle,Kankrej,Indigenous_Zebu,78,444.9,4,Mid,164,1,11.32,4.5,6.7,10.1,4.6,30.0,12.19,194.47,5.2,13.5,8.0,5.7,50.0,15.07,248.9,-54.43,12.84,4.73,15.14,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03338,Tamil_Nadu,Southern,Buffalo,Murrah,Buffalo,33,575.2,2,Mid,115,0,13.22,7.27,6.5,17.9,4.8,20.0,13.75,214.53,5.0,23.9,8.0,7.8,50.0,18.86,324.88,-110.35,14.67,7.45,-44.69,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03339,Tamil_Nadu,Southern,Cattle,Gir,Indigenous_Zebu,38,404.2,2,Late,267,1,10.9,4.46,6.4,16.5,4.1,20.0,12.75,192.5,5.4,20.1,12.0,5.6,50.0,17.76,276.32,-83.82,12.24,4.79,-16.74,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03340,Madhya_Pradesh,Central,Buffalo,Mehsana,Buffalo,73,558.2,3,Late,253,0,13.85,6.81,7.7,19.3,5.0,20.0,15.29,231.81,6.7,23.8,0.0,8.1,50.0,18.08,317.21,-85.4,15.39,7.14,-6.57,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03341,Karnataka,Southern,Cattle,Kankrej,Indigenous_Zebu,72,475.9,6,Early,35,0,10.38,4.44,6.5,17.8,4.6,0.0,13.55,207.51,5.5,24.5,8.0,5.4,50.0,17.27,267.55,-60.04,11.17,4.83,-12.59,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03342,Gujarat,Western,Cattle,Sahiwal,Indigenous_Zebu,74,470.7,6,Late,207,1,10.6,4.47,9.1,16.1,4.2,0.0,15.19,212.87,7.0,20.8,12.0,5.4,50.0,19.16,284.66,-71.79,11.82,4.68,-15.5,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03343,Punjab,Northern,Buffalo,Mehsana,Buffalo,94,539.9,6,Early,59,0,13.8,6.67,9.3,19.3,2.6,30.0,14.57,182.21,7.2,25.6,8.0,8.1,50.0,21.45,352.92,-170.71,14.98,6.98,-107.29,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03344,Tamil_Nadu,Southern,Buffalo,Murrah,Buffalo,62,616.8,4,Mid,161,1,14.32,7.01,8.8,16.7,2.9,0.0,13.87,178.14,6.7,20.6,0.0,8.4,50.0,17.71,317.97,-139.83,16.15,7.31,-50.91,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_03345,Tamil_Nadu,Southern,Buffalo,Mehsana,Buffalo,65,509.1,1,Mid,187,0,10.03,6.86,9.2,14.8,4.4,0.0,15.2,215.96,7.4,21.0,0.0,6.2,50.0,16.44,266.9,-50.94,11.44,7.06,11.79,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
